user_id,content_id,rating,completion_percentage,favorite,date_interacted
2448,206,1,49,FALSE,23-09-2024
3636,1393,10,46,TRUE,29-08-2022
4115,253,,,FALSE,25-01-2024
2226,983,6,89,FALSE,08-06-2022
3166,656,5,83,FALSE,13-04-2025
4963,8,2,,FALSE,11-02-2024
1769,871,,,FALSE,31-07-2021
4837,1254,,91,FALSE,22-12-2023
987,1339,8,,FALSE,07-06-2023
619,355,6,25,FALSE,21-02-2023
2251,1281,,,FALSE,31-03-2022
1445,877,,25,FALSE,09-04-2023
2764,440,,,FALSE,30-08-2025
1376,1345,,,FALSE,30-04-2020
4240,628,,61,FALSE,17-06-2022
208,1459,,,FALSE,12-07-2020
670,1129,7,,FALSE,30-05-2025
254,329,,62,FALSE,18-08-2021
3403,1484,,,FALSE,04-05-2022
1916,21,6,,FALSE,28-09-2021
3263,795,,,FALSE,09-03-2022
3157,350,1,61,FALSE,04-04-2024
1998,1454,8,,FALSE,01-03-2020
3182,518,,,FALSE,11-12-2024
1367,705,1,,FALSE,28-01-2021
350,540,,,FALSE,15-05-2024
2826,1218,,59,FALSE,22-02-2025
650,1069,,85,TRUE,17-04-2025
2035,1342,,83,FALSE,26-02-2024
4812,700,6,,FALSE,04-05-2024
4454,221,,,TRUE,08-03-2025
3978,1438,8,,FALSE,16-08-2023
3111,558,1,29,FALSE,06-05-2025
1030,643,10,,FALSE,24-09-2024
4839,147,,,FALSE,20-02-2021
1023,761,,,FALSE,18-03-2022
280,347,6,,TRUE,22-01-2025
846,1067,9,,FALSE,28-11-2023
1827,606,2,,FALSE,20-03-2025
4662,1131,,58,FALSE,04-04-2021
2207,343,,,FALSE,26-02-2022
3693,860,,,FALSE,23-08-2022
707,124,2,36,FALSE,21-07-2022
3014,1110,,,TRUE,09-09-2022
2617,1088,6,,FALSE,26-05-2023
294,506,,,FALSE,06-11-2020
1128,87,10,93,TRUE,28-03-2020
2766,921,,,FALSE,13-08-2022
324,995,,74,FALSE,19-09-2022
858,212,,,FALSE,14-01-2021
3398,1328,,,TRUE,13-06-2022
2176,638,,,FALSE,02-07-2023
2447,1411,4,,TRUE,25-09-2025
2058,564,,32,TRUE,09-12-2020
1772,944,8,38,FALSE,10-05-2024
2946,515,4,,TRUE,11-11-2020
1074,433,6,62,FALSE,16-04-2024
1156,922,,,FALSE,22-08-2023
2756,505,,,FALSE,14-11-2021
4694,878,4,,FALSE,16-11-2023
3439,390,7,10,FALSE,09-11-2024
4955,142,3,,FALSE,15-12-2020
1291,843,,,TRUE,20-04-2020
2718,934,9,,FALSE,14-07-2024
2466,274,4,,FALSE,14-06-2022
2828,462,,57,TRUE,29-05-2023
1877,896,,,FALSE,16-12-2020
1742,31,,58,TRUE,25-10-2020
1522,482,4,,FALSE,21-02-2022
2162,1059,,,TRUE,11-08-2024
4196,1123,,,FALSE,21-07-2024
923,1230,,,FALSE,21-02-2024
3871,59,,28,TRUE,12-01-2021
3762,149,,65,FALSE,01-10-2020
3723,26,,,FALSE,21-10-2021
3936,955,,,TRUE,28-08-2021
2620,487,,,FALSE,06-02-2024
886,1360,,,TRUE,16-06-2020
1614,610,7,31,TRUE,16-04-2024
1100,459,,81,FALSE,27-04-2020
2119,766,,,FALSE,04-04-2024
1062,583,,,FALSE,11-06-2020
1552,103,,,FALSE,18-01-2020
3412,1304,,,FALSE,28-04-2022
802,278,9,,FALSE,02-05-2021
3868,228,9,,FALSE,19-04-2020
2645,822,,,FALSE,07-05-2020
2957,44,7,11,FALSE,27-02-2021
4611,333,7,,FALSE,18-02-2022
866,844,,,TRUE,02-01-2023
46,354,,14,TRUE,01-11-2020
3077,84,,,FALSE,09-10-2022
4740,611,,82,FALSE,22-09-2020
2330,1031,,22,FALSE,07-09-2025
4884,1419,,,FALSE,14-11-2025
2816,1281,1,58,FALSE,02-10-2021
4249,248,,,FALSE,26-11-2023
1474,166,,,FALSE,04-05-2021
4845,499,,,FALSE,18-12-2022
3957,32,,,FALSE,16-08-2024
3524,374,,99,FALSE,18-01-2020
347,191,8,,FALSE,23-09-2024
535,1051,8,,FALSE,07-10-2021
3374,1377,,69,TRUE,11-07-2021
4130,829,,,FALSE,07-02-2021
3185,984,,,FALSE,19-04-2022
3195,822,,,TRUE,03-11-2021
3612,1233,,,TRUE,09-09-2023
1174,1165,1,,TRUE,16-06-2024
4925,1395,1,,FALSE,14-11-2024
1374,22,5,,FALSE,17-10-2024
1823,1241,5,,TRUE,02-09-2025
3059,739,,,FALSE,16-07-2024
2956,1249,,,FALSE,05-08-2022
2847,678,,,FALSE,08-12-2022
948,737,7,58,FALSE,24-10-2022
4926,1342,,95,FALSE,15-10-2021
359,937,6,95,FALSE,28-10-2020
4903,307,,,FALSE,21-07-2025
4059,854,,99,TRUE,24-12-2020
1155,1332,,,FALSE,19-02-2020
756,734,,,FALSE,28-06-2021
1318,1203,7,,FALSE,03-07-2022
633,875,,,FALSE,04-03-2025
2280,42,,66,FALSE,23-10-2024
4779,725,,,TRUE,27-06-2024
1506,1466,,,FALSE,17-08-2021
2816,1199,,,FALSE,22-09-2022
136,46,6,,TRUE,11-02-2025
4691,944,,,FALSE,11-10-2022
4474,225,,10,FALSE,22-03-2024
3659,1413,,42,FALSE,03-04-2025
2384,194,,,FALSE,22-08-2022
4072,1357,,,FALSE,20-03-2020
1916,776,,,TRUE,24-07-2020
2717,246,,,FALSE,17-08-2025
3105,1007,2,,FALSE,27-02-2020
2273,373,10,,TRUE,24-10-2025
469,526,,,FALSE,17-08-2025
1168,1048,,,FALSE,14-03-2025
4302,429,,,FALSE,29-04-2023
1249,320,,,FALSE,21-08-2021
414,593,,,FALSE,18-07-2022
3228,2,,,FALSE,04-12-2024
3064,1313,,,FALSE,23-01-2025
4244,1276,,34,FALSE,16-03-2021
2741,437,1,,FALSE,02-10-2023
3638,1105,,64,FALSE,02-03-2024
4007,1320,,,FALSE,12-02-2020
4956,590,,,TRUE,05-04-2021
1234,408,,,FALSE,04-11-2021
4991,364,,97,FALSE,23-05-2023
1179,1475,,44,FALSE,01-08-2020
1554,519,10,,FALSE,29-02-2020
3157,44,3,,FALSE,26-01-2022
3894,783,,,FALSE,23-04-2025
1725,410,,,FALSE,17-12-2021
1913,720,,,FALSE,22-01-2022
2444,757,5,,FALSE,11-04-2022
845,228,,,FALSE,10-04-2025
4496,238,1,,TRUE,17-10-2024
649,869,6,90,FALSE,15-06-2024
728,1456,10,24,FALSE,07-07-2023
1964,1437,,84,FALSE,09-07-2020
2717,252,9,,FALSE,28-05-2021
480,1129,,37,FALSE,29-12-2023
4075,59,1,,FALSE,02-07-2023
4293,496,,25,TRUE,07-11-2022
743,820,,52,FALSE,11-10-2020
2036,1220,,75,FALSE,07-02-2022
3167,310,10,,TRUE,14-06-2022
4413,664,,18,FALSE,06-09-2023
2099,1054,8,,FALSE,27-04-2022
4009,1354,,40,TRUE,24-07-2021
2188,450,,,FALSE,17-01-2024
1606,1476,,,FALSE,29-11-2024
3681,331,,69,FALSE,14-04-2024
3046,488,,,FALSE,18-07-2021
316,1272,,,FALSE,14-11-2024
1025,1236,8,,FALSE,15-06-2021
1792,590,,,TRUE,04-10-2023
379,455,9,84,FALSE,30-06-2022
4112,697,5,12,FALSE,28-04-2024
4624,1085,,,FALSE,13-08-2023
4488,1217,9,64,FALSE,02-03-2024
1288,576,,,FALSE,22-01-2020
3069,462,,,FALSE,18-11-2021
4958,1205,8,21,TRUE,16-01-2023
3872,1172,,,TRUE,12-08-2025
774,950,,,FALSE,03-05-2020
459,526,,,FALSE,15-12-2020
672,1387,,12,TRUE,19-08-2023
502,349,3,,TRUE,05-03-2022
1330,797,,62,TRUE,04-05-2020
1265,1315,,69,FALSE,24-12-2020
4982,990,2,,FALSE,12-07-2024
3166,164,,,FALSE,14-02-2023
2937,1457,,,FALSE,19-11-2025
439,157,,,FALSE,19-12-2021
4894,43,1,,FALSE,20-09-2023
4631,1455,,10,TRUE,25-12-2023
3651,143,,,FALSE,11-07-2025
1642,154,,76,FALSE,23-11-2022
353,453,,,FALSE,30-07-2020
1135,775,,,FALSE,14-11-2022
3625,567,10,96,FALSE,16-09-2021
3048,1228,,,FALSE,12-01-2024
193,163,,,FALSE,13-10-2025
1473,1140,8,,TRUE,14-03-2025
2511,565,,,FALSE,26-09-2022
4519,788,8,,FALSE,18-12-2020
3414,1475,4,,FALSE,30-04-2024
4133,1445,,39,FALSE,06-10-2025
630,964,,84,FALSE,12-01-2024
3451,1067,,,FALSE,15-01-2023
705,712,,,FALSE,03-08-2022
3901,407,2,96,FALSE,26-12-2024
2124,196,,68,FALSE,09-02-2021
1359,1183,,,FALSE,01-11-2024
1880,808,,,FALSE,01-06-2023
4379,1044,,30,TRUE,25-04-2022
2918,716,,13,FALSE,24-02-2025
1692,404,,55,FALSE,14-02-2023
2233,577,,86,FALSE,29-06-2025
3818,1078,8,,FALSE,17-12-2021
1721,1482,2,,FALSE,27-02-2025
2095,1344,,,FALSE,14-11-2021
1966,950,6,,FALSE,20-08-2021
241,1095,,,TRUE,05-03-2024
4021,1197,,,FALSE,16-11-2025
4326,659,8,14,FALSE,16-10-2025
3591,1423,,,FALSE,14-01-2022
213,369,,87,TRUE,08-04-2023
3955,765,,12,FALSE,23-12-2024
4142,1244,7,,TRUE,26-10-2021
2653,29,7,,FALSE,23-02-2021
1200,1197,9,,FALSE,30-09-2021
650,1295,,,FALSE,01-11-2024
2207,983,,,FALSE,21-09-2024
4288,1143,,66,TRUE,20-03-2021
4667,714,,,FALSE,23-11-2023
1456,182,,,FALSE,29-07-2020
682,84,5,,TRUE,17-05-2021
2663,397,,,FALSE,05-02-2022
2929,654,,46,FALSE,23-04-2023
2729,271,1,,TRUE,03-05-2024
3938,1031,5,78,FALSE,16-12-2024
3243,1463,6,99,TRUE,29-05-2022
1828,130,,,FALSE,30-03-2020
4724,824,,,TRUE,07-03-2020
1065,650,,89,FALSE,20-04-2021
1160,1389,,,FALSE,10-08-2021
2824,1153,4,,FALSE,04-07-2022
4537,649,1,,FALSE,25-08-2021
1783,426,,,FALSE,04-06-2024
1148,81,,,FALSE,06-11-2021
1848,1033,,,FALSE,06-02-2024
3083,459,6,,FALSE,24-07-2020
912,1412,,,FALSE,27-03-2023
2621,1451,8,95,FALSE,18-12-2024
3162,1422,,,FALSE,16-11-2025
594,256,6,49,FALSE,11-02-2021
59,319,6,,FALSE,02-12-2020
1320,499,,,FALSE,18-11-2025
3329,980,,,FALSE,11-04-2023
556,1180,6,,FALSE,09-02-2023
453,256,5,,FALSE,19-05-2024
2663,19,4,,FALSE,11-07-2020
3166,674,10,,FALSE,19-06-2021
2783,528,3,,TRUE,31-05-2024
1527,892,7,,FALSE,13-07-2023
1519,1405,5,20,FALSE,13-10-2023
1977,1002,8,,FALSE,27-09-2023
1699,677,,,FALSE,03-03-2024
3498,1087,,,FALSE,24-02-2022
2808,1206,,95,FALSE,15-03-2025
4867,381,,,FALSE,08-06-2024
2737,54,3,,FALSE,08-10-2025
2311,564,,,FALSE,10-12-2020
4150,124,3,24,FALSE,14-04-2022
2376,774,,21,TRUE,03-01-2024
3883,1239,6,,FALSE,10-06-2021
1902,694,8,,FALSE,01-08-2023
109,1430,8,,TRUE,11-04-2020
1452,876,5,,FALSE,15-06-2021
588,1115,,,FALSE,09-03-2020
1427,634,,82,FALSE,05-11-2025
3020,251,,,FALSE,26-09-2021
2993,1355,,,TRUE,02-01-2024
2751,75,,95,FALSE,07-10-2024
897,627,,,FALSE,04-07-2024
345,135,3,,FALSE,28-04-2025
3623,1279,3,,FALSE,06-03-2023
1445,842,,,FALSE,01-06-2022
2480,771,,34,FALSE,14-05-2023
94,712,,20,FALSE,31-01-2025
3974,784,,,FALSE,05-12-2025
4,112,,,FALSE,29-07-2022
2125,1010,5,,FALSE,18-07-2022
653,683,,,FALSE,16-11-2024
3585,1200,,41,FALSE,20-06-2020
3823,536,,,TRUE,07-02-2025
3579,311,,,FALSE,10-01-2022
1270,1350,8,,FALSE,20-11-2025
2626,1101,2,,FALSE,21-02-2020
3840,688,,,FALSE,16-03-2025
4904,400,5,,FALSE,05-01-2025
3206,454,2,,TRUE,18-04-2024
4936,145,6,62,FALSE,08-06-2025
2936,764,,88,TRUE,23-11-2023
2857,1451,4,,FALSE,05-12-2024
1282,936,,,FALSE,23-02-2023
1280,144,,,FALSE,02-12-2025
1408,77,,,FALSE,31-03-2025
1185,1416,,,FALSE,16-06-2020
1283,1330,,,TRUE,12-07-2024
1313,1213,4,49,FALSE,09-06-2021
4509,135,,,FALSE,04-02-2022
3176,133,2,,TRUE,10-04-2021
2193,1146,,,FALSE,31-01-2023
1961,347,,,FALSE,27-08-2023
601,776,,68,FALSE,22-02-2024
1037,1373,,,FALSE,22-07-2023
1147,1268,,,FALSE,12-12-2020
4377,788,,71,FALSE,16-09-2024
2931,1341,1,,TRUE,04-02-2024
31,1164,8,94,FALSE,09-07-2024
2677,267,,26,FALSE,19-01-2025
1443,422,,,FALSE,31-05-2020
1739,242,,,TRUE,19-01-2022
1746,1002,,97,FALSE,12-04-2025
377,812,,,FALSE,05-06-2025
3397,989,,,FALSE,21-10-2022
3545,454,,,FALSE,24-09-2025
808,1391,,,FALSE,30-11-2020
2720,495,,55,FALSE,14-08-2024
2245,1367,,,FALSE,10-02-2022
1263,309,,62,FALSE,12-07-2021
4417,828,,,TRUE,22-09-2024
2207,638,,,FALSE,26-01-2022
4219,316,,,FALSE,07-10-2021
3599,33,,54,TRUE,11-09-2024
1907,95,,74,FALSE,11-12-2022
1543,1431,,80,TRUE,18-06-2025
3114,752,,,FALSE,21-07-2024
1187,904,2,,FALSE,20-07-2022
3907,977,,,FALSE,25-06-2021
1404,376,,,FALSE,07-03-2023
3356,361,4,,FALSE,23-09-2020
2502,1347,9,,TRUE,11-01-2020
830,1498,8,,FALSE,01-11-2021
1826,285,,91,FALSE,24-08-2020
2213,963,,66,TRUE,18-06-2022
2267,686,,,FALSE,05-04-2023
1747,1395,5,,FALSE,25-04-2024
4005,1369,3,,FALSE,28-03-2023
3258,1408,6,40,FALSE,20-03-2025
107,295,10,52,FALSE,17-05-2021
2498,881,,,FALSE,10-11-2022
1632,934,,23,TRUE,21-06-2022
2379,90,9,,FALSE,25-04-2025
4993,648,2,70,FALSE,07-10-2021
4143,615,,54,FALSE,17-10-2023
2819,174,,,FALSE,13-08-2025
4124,159,7,90,FALSE,26-01-2024
2245,192,1,,FALSE,19-04-2023
2847,316,6,,FALSE,29-01-2021
1211,761,1,22,FALSE,22-12-2021
2932,1432,5,37,FALSE,30-10-2023
697,1346,,,FALSE,12-11-2021
3729,505,8,,FALSE,17-06-2022
575,714,1,55,TRUE,24-07-2024
4437,378,,,FALSE,17-09-2025
4587,997,,83,FALSE,27-07-2020
3670,370,,,FALSE,17-05-2021
3104,738,,,FALSE,24-05-2023
4606,159,10,37,FALSE,14-04-2022
4317,626,6,,TRUE,18-04-2021
341,152,,14,FALSE,19-04-2021
2067,913,,31,FALSE,20-03-2025
1376,1302,,25,FALSE,21-05-2023
1906,193,8,23,FALSE,08-04-2025
3056,418,,79,FALSE,24-05-2025
1535,553,,,FALSE,14-02-2024
793,490,10,,FALSE,15-01-2024
1062,1415,,,TRUE,30-08-2022
3354,119,,,FALSE,30-04-2023
3774,900,,,TRUE,08-07-2023
4155,1357,,,FALSE,24-10-2021
3082,1233,,,FALSE,04-11-2021
1813,786,5,,FALSE,12-01-2023
2275,789,6,,FALSE,18-09-2021
4553,1390,9,,FALSE,22-01-2022
4208,914,,13,FALSE,08-08-2023
1056,839,,,FALSE,25-09-2021
3388,566,10,33,FALSE,03-01-2024
2577,399,,,FALSE,09-06-2020
3431,176,,,FALSE,22-03-2020
470,1065,1,,FALSE,10-04-2025
271,501,,,FALSE,07-02-2023
2708,528,,66,FALSE,31-03-2020
4477,152,1,10,FALSE,31-10-2025
781,413,,,FALSE,02-05-2022
2389,1282,,,FALSE,19-07-2023
1730,782,8,20,FALSE,03-02-2022
1674,691,,,FALSE,09-12-2024
4492,433,,83,TRUE,24-10-2024
3606,1407,,,FALSE,14-09-2022
1537,1441,,,FALSE,12-10-2025
1927,1318,10,,FALSE,07-06-2024
3794,1054,8,29,FALSE,28-08-2025
1967,1213,,,FALSE,28-09-2022
2386,319,,22,TRUE,05-03-2024
2423,335,,26,FALSE,18-05-2020
3986,563,,,FALSE,23-09-2024
2243,223,3,,FALSE,11-09-2025
2092,1045,10,,FALSE,16-11-2022
2668,502,6,,FALSE,31-10-2023
4990,807,,13,FALSE,31-07-2024
4549,1227,,,FALSE,31-01-2021
32,448,,,TRUE,11-04-2025
516,664,,67,FALSE,20-08-2022
1094,695,6,,FALSE,22-02-2023
2264,1054,,78,FALSE,09-01-2025
1999,343,,,TRUE,27-04-2021
4722,1185,,,FALSE,16-06-2020
3030,689,,73,FALSE,02-04-2021
364,582,,,FALSE,08-06-2024
905,170,,13,FALSE,05-03-2023
1210,1186,9,,FALSE,11-10-2022
3152,788,3,,FALSE,11-11-2025
2399,918,,62,FALSE,23-02-2024
2184,1497,,,FALSE,04-10-2021
597,79,,51,FALSE,03-09-2021
2079,197,,,TRUE,03-06-2022
4968,1334,,,FALSE,11-09-2024
4966,1155,3,94,FALSE,05-01-2024
1014,337,4,,TRUE,11-06-2023
372,1150,2,,FALSE,29-08-2024
2904,1317,,,FALSE,27-02-2022
335,988,7,,FALSE,22-04-2024
355,221,,,FALSE,07-06-2021
1525,665,,,FALSE,07-08-2022
2222,1110,7,42,FALSE,11-11-2023
415,370,,,FALSE,06-06-2021
2143,62,,,FALSE,26-07-2025
614,1364,,,FALSE,25-05-2020
411,863,,,TRUE,27-03-2024
3565,14,,,FALSE,11-07-2024
2203,581,10,,FALSE,17-06-2025
4183,591,,,FALSE,08-07-2025
3700,901,,39,FALSE,23-02-2025
3001,616,,60,TRUE,13-12-2024
3673,1329,1,,FALSE,19-09-2021
3162,583,,,FALSE,21-12-2023
2792,585,,,FALSE,18-03-2023
4486,13,,,FALSE,14-02-2024
2494,800,1,92,FALSE,29-09-2020
4563,1080,2,,TRUE,06-04-2023
3799,776,,80,FALSE,30-07-2020
4826,423,,34,FALSE,30-04-2020
429,1484,,83,TRUE,08-01-2020
3296,765,6,99,FALSE,09-07-2022
1039,917,9,,FALSE,07-04-2025
97,846,,,FALSE,01-04-2025
4459,1368,,59,TRUE,26-10-2024
1179,9,,25,TRUE,01-06-2025
3210,1396,,,FALSE,25-07-2022
1581,155,,67,FALSE,02-10-2024
4770,519,,,FALSE,20-06-2023
876,1093,6,,TRUE,21-07-2022
4462,353,,,FALSE,03-03-2025
3274,898,,16,FALSE,03-08-2025
1098,763,,71,FALSE,19-03-2022
432,537,,,FALSE,17-06-2021
3087,356,6,73,FALSE,17-08-2025
1212,180,,,FALSE,10-06-2020
1550,1167,,34,TRUE,23-10-2024
4063,1249,,,FALSE,17-09-2024
3346,961,,,FALSE,15-02-2020
2387,1457,,,FALSE,11-03-2025
3248,307,10,83,FALSE,26-07-2023
4867,1431,2,66,FALSE,11-03-2020
447,1132,,11,FALSE,14-08-2025
2631,904,,,FALSE,10-11-2024
1411,1242,7,,FALSE,22-03-2021
3151,915,,,FALSE,06-09-2024
460,1266,,,FALSE,13-04-2022
622,1296,3,,FALSE,27-03-2020
3313,378,,,FALSE,25-12-2024
4458,525,8,,FALSE,09-10-2022
1622,107,4,18,FALSE,02-10-2021
144,1494,,,FALSE,15-11-2021
3386,90,,49,FALSE,05-03-2020
2810,191,2,32,FALSE,16-05-2023
1874,348,,94,FALSE,22-07-2020
4702,665,,64,FALSE,07-04-2022
2231,1281,,,TRUE,06-05-2024
4280,1424,10,17,FALSE,07-08-2021
4524,811,,,FALSE,14-04-2020
2732,1306,1,82,FALSE,10-11-2020
1930,1398,9,72,TRUE,10-10-2024
1270,849,7,18,TRUE,27-05-2025
3281,318,3,55,FALSE,31-07-2021
3366,816,,49,FALSE,29-02-2024
1839,4,,,TRUE,15-10-2024
1435,296,4,,TRUE,03-05-2022
1500,908,5,86,FALSE,16-03-2022
4727,19,8,32,FALSE,03-02-2021
2873,1451,,76,TRUE,29-01-2024
2538,548,,47,FALSE,28-05-2024
4203,1048,5,,FALSE,29-07-2020
1144,132,,,FALSE,31-10-2024
2661,584,,86,FALSE,29-04-2020
4067,655,,,FALSE,17-07-2025
1462,360,7,40,FALSE,13-05-2022
3544,470,,,TRUE,29-07-2025
3925,709,,,TRUE,03-03-2024
3779,1094,7,,FALSE,01-12-2022
4024,64,7,,FALSE,30-12-2021
4187,262,,74,FALSE,01-09-2020
2424,510,,,TRUE,19-07-2021
524,433,,43,FALSE,01-01-2020
577,26,,,FALSE,03-01-2022
3474,1329,,,TRUE,07-08-2023
230,1481,,,TRUE,07-04-2024
317,505,,,FALSE,02-10-2023
1585,126,,,FALSE,06-03-2023
1553,1487,7,83,FALSE,21-02-2022
4351,769,,,TRUE,28-06-2023
1863,488,,88,FALSE,30-04-2024
548,866,,49,FALSE,09-05-2023
4169,1223,,13,FALSE,02-03-2020
775,410,4,,FALSE,09-11-2023
354,519,,,FALSE,23-05-2025
4446,40,10,,TRUE,24-06-2020
3826,1034,,,FALSE,24-03-2025
4473,793,,,FALSE,02-08-2023
1391,1423,,83,FALSE,20-01-2022
2714,815,,83,FALSE,19-07-2023
3556,282,5,,TRUE,21-07-2025
3039,407,1,,FALSE,27-12-2021
2363,1272,,,FALSE,11-06-2023
1159,1493,5,,FALSE,27-02-2025
3076,1352,3,,TRUE,26-12-2023
1602,659,5,,FALSE,16-02-2020
4175,603,,17,FALSE,22-08-2021
1487,115,9,,TRUE,13-09-2022
1183,599,,11,TRUE,10-01-2025
4716,51,,,FALSE,25-03-2020
1214,1303,4,28,FALSE,06-06-2024
4121,1350,,,FALSE,25-11-2023
4606,711,,,FALSE,02-01-2020
783,522,,,FALSE,01-06-2023
588,630,,,FALSE,01-01-2021
4033,1156,,,FALSE,29-06-2024
342,358,8,,FALSE,15-04-2023
75,1313,4,,TRUE,27-11-2020
1777,1392,,49,FALSE,27-10-2024
2600,271,,,FALSE,17-01-2023
4389,659,6,,FALSE,16-04-2025
1227,1043,10,38,FALSE,25-11-2022
26,1018,9,,FALSE,17-02-2023
3148,574,,45,TRUE,26-10-2021
4994,575,,54,FALSE,16-12-2022
2762,1494,7,,FALSE,27-04-2024
4619,20,,,FALSE,04-02-2023
4417,363,,,FALSE,15-02-2023
4966,835,10,,FALSE,17-04-2022
573,322,3,,FALSE,27-07-2021
260,797,,36,FALSE,23-10-2021
2866,328,,,FALSE,18-11-2025
3905,311,,,FALSE,15-11-2020
2848,1074,,,FALSE,27-07-2025
4791,758,2,87,FALSE,20-03-2020
4297,150,4,,FALSE,11-12-2021
4376,732,,68,FALSE,19-05-2024
527,1160,,84,FALSE,20-10-2024
2378,265,3,,FALSE,10-10-2020
4899,597,,75,FALSE,07-08-2020
38,781,,,FALSE,01-05-2022
3592,1476,,,FALSE,18-11-2023
3155,224,,,FALSE,20-02-2025
2562,1338,,,FALSE,14-08-2021
722,86,10,,FALSE,17-02-2020
1013,14,,,FALSE,09-07-2025
1316,1285,,73,FALSE,01-05-2023
3956,296,,,TRUE,25-05-2022
659,730,,,TRUE,27-12-2023
2930,1488,2,,TRUE,16-02-2025
1692,1320,,,FALSE,10-07-2020
1500,1459,,,FALSE,02-09-2024
3006,140,,,TRUE,14-12-2021
4962,68,3,,FALSE,27-04-2023
2650,157,2,,FALSE,30-06-2021
4878,1313,,97,FALSE,06-11-2023
3359,1406,,,FALSE,22-04-2021
3059,346,9,,FALSE,01-07-2023
2613,872,4,50,FALSE,14-07-2021
1577,513,,96,TRUE,11-09-2021
2965,617,,38,TRUE,29-07-2023
3568,910,,,FALSE,06-03-2025
4267,1120,,,FALSE,08-06-2023
1189,1045,,56,FALSE,13-06-2022
3795,278,,,FALSE,25-06-2022
4431,635,8,,FALSE,26-08-2020
1450,914,3,,FALSE,20-03-2021
1500,895,6,28,FALSE,19-08-2023
4070,317,,,TRUE,27-06-2024
1022,351,5,,TRUE,08-01-2021
1765,1443,,,FALSE,09-09-2024
1023,232,,,FALSE,07-09-2025
3581,715,,,TRUE,28-11-2022
2674,1374,,,FALSE,18-02-2023
108,953,,,FALSE,13-07-2020
3636,206,,16,FALSE,16-04-2022
2833,40,,,TRUE,18-11-2024
1947,986,4,,TRUE,02-05-2024
3186,815,9,,FALSE,16-07-2024
4504,202,6,,FALSE,27-07-2023
4828,817,,100,FALSE,06-09-2023
4958,348,,71,FALSE,22-10-2025
3500,886,9,,FALSE,11-02-2023
3005,733,6,,FALSE,21-06-2021
1612,1040,,95,FALSE,05-09-2024
2030,1161,,,FALSE,06-04-2020
2972,1369,,,FALSE,25-04-2021
4515,1304,,,FALSE,19-04-2022
3216,778,4,,FALSE,23-12-2021
1736,1041,,,FALSE,23-10-2024
2242,72,,,FALSE,30-04-2023
2745,1124,,,FALSE,15-05-2023
1750,301,,,TRUE,10-04-2024
519,780,,,FALSE,24-10-2025
4422,1414,1,57,TRUE,15-02-2024
3633,1486,4,,FALSE,15-09-2022
731,34,4,,TRUE,15-08-2024
2234,1017,6,,TRUE,05-03-2024
4249,273,2,,FALSE,17-04-2023
3643,825,5,,FALSE,02-01-2021
2647,438,2,,FALSE,13-03-2023
494,1217,,58,FALSE,14-05-2021
2015,1095,6,,FALSE,17-02-2023
3206,1099,,29,FALSE,20-01-2023
1886,842,,,FALSE,20-09-2021
2060,1032,,,TRUE,02-03-2023
3258,1429,2,13,FALSE,10-08-2022
4738,425,7,60,TRUE,21-11-2025
3627,1378,,,FALSE,16-10-2024
4601,80,1,,FALSE,09-03-2020
834,1298,,,FALSE,22-12-2024
4043,205,,89,TRUE,15-03-2024
4671,524,3,,FALSE,05-04-2021
2395,748,8,,TRUE,12-03-2025
2688,1308,,93,FALSE,28-12-2021
4772,612,,76,FALSE,16-02-2024
1449,1179,,,FALSE,06-08-2023
581,1064,4,,FALSE,25-08-2025
1300,1101,,,FALSE,06-04-2020
1170,1250,,,FALSE,01-09-2023
1340,105,,76,FALSE,03-03-2024
1340,1153,,47,FALSE,05-07-2025
258,14,,,FALSE,20-09-2020
323,1340,3,76,FALSE,23-09-2025
3730,57,,,FALSE,09-04-2022
2629,362,,,FALSE,18-07-2021
2874,1191,,,TRUE,16-08-2020
122,342,6,,FALSE,06-11-2025
4582,1156,,85,FALSE,07-09-2022
1210,753,,17,TRUE,12-07-2021
4404,1426,3,,FALSE,28-12-2020
1399,892,,,FALSE,13-12-2023
4527,1324,,27,FALSE,25-04-2024
2097,1367,,,FALSE,23-10-2023
1937,1482,3,58,FALSE,05-11-2023
1785,762,,,TRUE,11-02-2020
2569,94,,,FALSE,15-07-2021
195,1249,,,FALSE,29-07-2023
3207,410,,94,TRUE,26-11-2024
2453,509,,,FALSE,05-09-2022
4452,34,,,TRUE,04-10-2025
760,123,,35,FALSE,19-09-2022
2713,821,8,,FALSE,05-07-2023
3144,1351,,,TRUE,22-10-2023
2345,1209,,,FALSE,14-03-2025
3704,508,,,FALSE,08-10-2021
626,109,,48,FALSE,06-06-2022
2842,1352,6,,FALSE,18-02-2023
2625,943,,48,TRUE,14-01-2020
2674,163,4,92,FALSE,27-01-2025
343,876,1,,TRUE,10-04-2024
4620,292,,,FALSE,05-03-2022
3223,106,,13,FALSE,18-09-2021
1330,925,,16,FALSE,11-05-2023
3017,273,,,FALSE,21-01-2025
4617,27,,,FALSE,12-11-2024
2404,1000,,89,FALSE,10-10-2024
4850,1427,,97,FALSE,16-11-2024
645,985,,60,FALSE,13-01-2025
4221,12,5,76,FALSE,04-03-2020
1636,195,10,,FALSE,02-12-2021
2065,677,,,TRUE,06-03-2022
4047,1095,,98,FALSE,14-11-2023
1722,1449,,,FALSE,27-05-2023
